Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallCond,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,QualSF,TotalBath,meanRmsSF
791,120,RL,3.784189633918261,8.065579427282092,NaN,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,5,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,3,PConc,3,No,GLQ,16,Unf,0,1129,GasA,5,Y,SBrkr,0,0,0,0,0,2,1,Typ,1,4,Attchd,Fin,2,3,3,Y,100,16,0,0,0,NaN,NaN,0,9,2009,WD,Normal,11.984184555794167,9.682279626689674,2.0,5.438079308923196
792,80,RL,4.248495242049359,9.335562336729565,NaN,IR1,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,5,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,PConc,3,Av,ALQ,539,Unf,0,490,GasA,3,Y,SBrkr,0,0,1,0,0,3,1,Typ,2,3,Attchd,RFn,2,3,3,Y,120,0,0,0,0,NaN,NaN,0,5,2007,WD,Normal,11.896833207128452,9.4372368721597,2.0,5.363168338867653
793,60,RL,4.532599493153256,9.202409001649903,NaN,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,5,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,PConc,3,Av,GLQ,862,Unf,0,255,GasA,5,Y,SBrkr,886,0,1,0,1,3,1,Typ,1,3,Attchd,Unf,2,3,3,Y,180,130,0,0,0,NaN,NaN,0,6,2007,WD,Normal,12.505402864156405,9.99474407280768,3.5,5.531906175723785
794,20,RL,4.343805421853684,9.122492281402987,NaN,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,5,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,3,PConc,3,Av,Unf,0,Unf,0,1496,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,0,4,Attchd,Fin,2,3,3,Y,168,130,0,0,0,NaN,NaN,0,6,2007,New,Partial,12.323860125621126,10.08318065797639,2.0,5.369308240697661
795,60,RL,4.248495242049359,9.290352309945568,NaN,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,PConc,3,No,Unf,0,Unf,0,712,GasA,5,Y,SBrkr,809,0,0,0,1,3,1,Typ,1,3,Attchd,Fin,2,3,3,Y,143,46,0,0,0,NaN,Shed,500,10,2008,WD,Normal,12.178192583415596,9.811920359010637,2.5,5.604751094050022
796,60,RL,4.2626798770413155,9.036106025364846,NaN,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,3,CBlock,3,No,Unf,0,Unf,0,650,GasA,3,Y,SBrkr,676,0,0,0,1,3,1,Typ,1,3,Attchd,Unf,2,3,3,Y,0,50,0,0,204,MnPrv,NaN,0,4,2010,WD,Normal,12.049424683420915,9.494390858193913,2.5,5.413557489200308
797,20,RL,4.276666119016055,9.011645501064283,NaN,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,3,CBlock,3,No,Unf,0,Unf,0,660,GasA,5,Y,SBrkr,0,0,0,0,1,3,1,Typ,1,3,Attchd,RFn,2,3,3,Y,138,0,0,0,0,MnPrv,NaN,0,4,2007,WD,Normal,11.874097282798648,9.364862411412354,1.5,5.218036535287234
798,20,RL,4.060443010546419,8.946114375560743,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,CBlock,3,No,BLQ,570,Unf,0,203,GasA,4,Y,SBrkr,0,0,0,0,0,2,1,Typ,0,4,Attchd,Unf,1,3,3,Y,0,0,0,0,0,NaN,NaN,0,4,2008,WD,Abnorml,11.608244735642321,8.952993499320474,1.0,5.269145989247757
799,60,RL,4.653960350157523,9.511851382364405,NaN,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,5,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,3,PConc,3,No,Unf,0,Unf,0,1926,GasA,5,Y,SBrkr,1174,0,0,0,1,4,1,Typ,2,4,BuiltIn,Fin,3,3,3,Y,144,78,0,0,0,NaN,NaN,0,7,2009,New,Partial,13.091906231773164,10.727553340367766,3.5,5.657579868958904
800,50,RL,4.110873864173311,8.881975184248867,NaN,Reg,Lvl,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,7,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,3,BrkTil,3,No,ALQ,569,Unf,0,162,GasA,5,Y,SBrkr,787,0,1,0,1,3,1,Typ,2,3,Detchd,Unf,1,3,3,Y,0,0,264,0,0,MnPrv,NaN,0,6,2007,WD,Normal,12.07254696717504,9.433163872079467,2.5,5.535645552854203
801,60,RL,4.382026634673881,9.457122321855792,NaN,IR1,HLS,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,5,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,Gd,GLQ,462,Unf,0,154,GasA,4,Y,SBrkr,1072,0,1,0,1,4,1,Typ,0,4,Attchd,RFn,2,3,3,Y,403,114,185,0,0,NaN,Shed,400,5,2008,WD,Normal,12.206077645517674,9.534233826390535,3.5,5.356586274672012
802,30,RM,3.713572066704308,8.476579508530941,NaN,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,7,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,No,LwQ,197,Unf,0,999,GasA,5,Y,FuseA,0,0,1,0,0,2,1,Typ,0,4,Detchd,Unf,2,3,3,Y,0,0,0,0,0,NaN,NaN,0,7,2007,WD,Normal,11.60733523953139,9.166283985779263,2.0,5.481471909645883
803,60,RL,4.1588830833596715,9.011889433252344,NaN,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,PConc,3,Av,GLQ,648,Unf,0,80,GasA,5,Y,SBrkr,728,0,1,0,1,3,1,Typ,1,4,Attchd,Fin,2,3,3,Y,36,18,0,0,0,NaN,NaN,0,10,2008,WD,Normal,12.149507585033072,9.634888894560614,3.5,5.342334251964811
804,60,RL,4.68213122712422,9.539068413863964,NaN,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,5,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,3,PConc,3,Gd,Unf,0,Unf,0,1734,GasA,5,Y,SBrkr,1088,0,0,0,1,4,1,Typ,1,4,BuiltIn,RFn,3,3,3,Y,52,170,0,0,192,NaN,NaN,0,1,2009,New,Partial,13.275829251377,10.621449289470512,3.5,5.464537770462625
805,20,RL,4.330733340286331,9.105090961257085,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,No,LwQ,812,Unf,0,124,GasA,3,Y,SBrkr,0,0,0,0,0,2,1,Min1,0,4,Attchd,Unf,1,3,3,Y,0,0,0,0,0,GdWo,NaN,0,6,2006,WD,Family,11.678448377988165,9.241935933565934,1.0,5.423186348593906
806,20,RL,4.5217885770490405,9.41531995266272,NaN,IR1,Lvl,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,5,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,3,PConc,3,No,Unf,0,Unf,0,1417,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,0,4,Attchd,RFn,2,3,3,Y,0,60,0,0,0,NaN,NaN,0,7,2008,New,Partial,12.335700805443338,9.899278707762074,2.0,5.476463551931511
807,80,RL,4.330733340286331,9.18512512283512,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,Av,ALQ,400,Rec,480,100,GasA,4,Y,SBrkr,0,0,0,0,0,3,1,Typ,0,4,Attchd,Fin,1,3,3,Y,68,0,0,0,0,NaN,NaN,0,10,2006,WD,Normal,11.816734299348461,9.19023970026918,2.0,5.101896885374581
808,70,RL,4.976733742420574,9.970445020661009,NaN,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,Gd,GLQ,1309,Unf,0,15,GasA,5,Y,SBrkr,504,0,2,0,1,3,1,Typ,1,3,Attchd,RFn,2,3,3,Y,0,312,0,0,0,NaN,NaN,0,5,2009,WD,Normal,12.317171167298682,9.581972891547895,3.5,5.574685679099544
809,80,RL,4.454347296253507,9.503084610020228,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,3,CBlock,3,Av,ALQ,516,BLQ,128,380,GasA,3,Y,SBrkr,0,0,1,0,0,3,1,Typ,1,4,Attchd,RFn,2,3,3,Y,0,0,0,0,0,GdWo,NaN,0,6,2006,WD,Normal,11.982622797311857,9.263975921142093,2.0,5.204006687076795
810,75,RM,4.51085950651685,8.999742789830492,NaN,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,3,PConc,3,No,Unf,0,Unf,0,849,GasA,3,N,FuseA,1063,0,0,0,0,2,3,Typ,0,4,Detchd,Unf,2,2,1,N,40,156,0,0,0,MnPrv,NaN,0,11,2009,WD,Normal,11.571203807011969,9.611529685221559,2.0,5.27486262384414
811,20,RL,4.3694478524670215,9.224341891611996,NaN,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,3,CBlock,3,No,ALQ,663,LwQ,377,0,GasA,2,Y,SBrkr,0,0,1,0,1,3,1,Typ,1,2,Attchd,RFn,2,3,3,Y,265,0,0,0,0,GdPrv,NaN,0,1,2006,WD,Normal,12.10625783509458,9.553575403548212,2.5,5.571393286610456
812,120,RM,4.248495242049359,8.398184404834035,NaN,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,3,PConc,3,Gd,GLQ,662,Unf,0,186,GasA,5,Y,SBrkr,0,0,1,0,0,1,1,Typ,1,4,Attchd,Fin,2,3,3,Y,140,0,0,0,0,NaN,NaN,0,6,2008,ConLD,Normal,11.881041706925902,9.227885551191932,2.0,5.3612921657094255
813,20,C (all),4.204692619390966,9.072571442231286,NaN,Reg,Bnk,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,Av,Unf,0,Unf,0,540,GasA,3,N,FuseA,0,0,0,0,0,2,1,Typ,0,4,Basment,Unf,2,3,3,N,0,0,0,0,0,NaN,Shed,54,6,2010,WD,Alloca,10.932999821119937,8.97727273946428,1.0,5.568344503761097
814,20,RL,4.330733340286331,9.18512512283512,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,3,CBlock,3,No,Rec,608,Unf,0,834,GasA,4,Y,SBrkr,0,0,0,0,1,4,1,Typ,0,4,Attchd,RFn,1,3,3,Y,0,0,275,0,0,NaN,Shed,500,4,2007,COD,Normal,11.969723533345908,9.758750756069444,1.5,5.332718793265369
815,50,RL,3.828641396489095,9.017847259860732,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,7,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,BrkTil,3,No,Unf,0,Unf,0,686,GasW,4,Y,SBrkr,564,0,0,1,1,3,1,Typ,0,4,Detchd,Unf,1,3,3,P,207,0,96,0,0,NaN,NaN,0,7,2006,WD,Normal,11.661354090741,9.177920480720072,2.0,5.190573059534934
816,20,RL,3.8918202981106265,9.4040963063958,NaN,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,3,PConc,3,No,Unf,0,Unf,0,1649,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,0,4,Attchd,RFn,2,3,3,Y,0,34,0,0,0,NaN,NaN,0,5,2010,WD,Normal,12.323415584358154,10.05065677575275,2.0,5.627021413522739
817,20,RL,4.248495242049359,9.343646739284408,NaN,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1954,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,CBlock,3,No,BLQ,486,Unf,0,522,GasA,4,Y,SBrkr,0,0,0,0,0,2,1,Typ,1,4,Attchd,RFn,1,3,3,Y,0,0,120,0,0,NaN,NaN,0,7,2006,WD,Normal,11.827743504053695,9.218407743053941,1.0,5.53338948872752
818,20,RL,4.248495242049359,9.492959650085501,NaN,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,3,PConc,3,No,GLQ,1218,Unf,0,350,GasA,5,Y,SBrkr,0,0,1,0,0,3,1,Typ,2,4,Attchd,RFn,3,3,3,Y,150,59,0,0,0,NaN,NaN,0,7,2008,WD,Normal,12.509877789891931,10.168041725095886,3.0,5.490117667296535
819,80,RL,4.394449154672439,9.084436955087027,NaN,Reg,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,7,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,3,CBlock,3,Av,GLQ,504,Unf,0,506,GasA,4,Y,SBrkr,0,0,1,0,0,3,1,Typ,0,4,Attchd,Unf,2,3,3,Y,0,0,0,0,0,MnPrv,NaN,0,6,2010,WD,Normal,11.951186847493476,9.423271958213975,2.0,5.172376143190189
820,120,RL,3.8066624897703196,8.759668671029939,NaN,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,5,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,3,PConc,3,Mn,GLQ,733,Unf,0,625,GasA,5,Y,SBrkr,0,0,1,0,0,2,1,Typ,1,4,Attchd,RFn,2,3,3,Y,192,35,0,0,0,NaN,NaN,0,6,2010,New,Partial,12.319405795112926,9.852878234709586,3.0,5.426417369175352
821,60,RL,4.290459441148391,8.885579291282982,NaN,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,No,Unf,0,Unf,0,798,GasA,5,Y,SBrkr,842,0,0,0,1,3,1,Typ,0,4,Attchd,RFn,2,3,3,Y,0,45,0,0,0,NaN,NaN,0,6,2008,WD,Normal,12.117246896289503,9.744902053418757,2.5,5.61434391200896
822,20,RM,4.110873864173311,8.699681400989514,Pave,Reg,Bnk,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,No,Unf,0,Unf,0,936,GasA,3,N,SBrkr,0,0,0,0,0,2,1,Min2,0,4,Detchd,Unf,2,3,3,Y,0,32,112,0,0,NaN,NaN,0,2,2009,WD,Normal,11.440365524765756,8.921190556249368,1.0,5.459585514144159
823,60,RL,4.248495242049359,9.42504844446929,NaN,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,Gd,Unf,0,Unf,0,847,GasA,5,Y,SBrkr,886,0,0,0,1,3,1,Typ,1,4,BuiltIn,Fin,2,3,3,Y,100,48,0,0,0,NaN,NaN,0,10,2007,WD,Family,12.323860125621126,9.801510196423664,2.5,5.5157302431532615
824,50,RL,4.110873864173311,9.200391041122515,NaN,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,7,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,BrkTil,3,No,Unf,0,Unf,0,778,GasA,3,Y,SBrkr,545,0,0,0,0,3,1,Typ,1,4,Detchd,Unf,1,3,3,Y,335,0,0,0,0,GdWo,NaN,0,7,2009,WD,Normal,11.845827048676645,9.51804563563343,2.0,5.36464000947911
825,20,FV,4.406719247264253,9.325185763645223,NaN,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,4,No,Unf,0,Unf,0,1489,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,1,4,Attchd,RFn,2,3,3,Y,0,140,0,0,0,NaN,NaN,0,6,2006,New,Partial,12.357079818283598,10.078490728522404,2.0,5.36464000947911
826,20,RL,4.74493212836325,9.602652693506046,NaN,Reg,Lvl,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,5,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,3,PConc,3,Av,GLQ,1636,Unf,0,442,GasA,5,Y,SBrkr,0,0,1,0,0,2,1,Typ,1,4,Attchd,Fin,3,3,3,Y,188,45,0,0,0,NaN,NaN,0,6,2008,New,Partial,12.861001210669146,10.636360126569123,3.0,5.699487550373321
827,45,RM,3.9318256327243257,8.721113147762688,NaN,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,3,No,ALQ,784,Unf,0,0,GasA,4,Y,SBrkr,0,0,1,0,0,2,1,Typ,0,4,Attchd,Unf,0,3,3,Y,0,0,116,0,0,NaN,NaN,0,5,2008,WD,Normal,11.603688960617083,8.967121656230923,2.0,5.061328408411774
828,20,RL,4.189654742026425,9.051344640485725,NaN,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,No,GLQ,20,Unf,0,1434,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,1,3,Attchd,RFn,2,3,3,Y,290,39,0,0,0,NaN,NaN,0,4,2009,WD,Normal,12.149507585033072,9.914279113614327,2.0,5.480638923341991
829,60,RL,4.248495242049359,10.264617557935098,NaN,IR2,Low,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,1967,Flat,Tar&Grv,Plywood,Plywood,None,0.0,3,PConc,4,Gd,LwQ,249,ALQ,764,0,GasA,3,Y,SBrkr,966,0,0,1,1,3,1,Min2,0,4,Attchd,Fin,2,3,3,Y,486,0,0,0,225,NaN,NaN,0,6,2009,WD,Abnorml,12.128116509451258,9.661161181805145,3.0,5.719374569416037
830,160,FV,3.2188758248682006,7.841885928984623,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,5,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,PConc,3,No,Unf,0,Unf,0,600,GasA,5,Y,SBrkr,623,80,0,0,1,2,1,Typ,0,4,Detchd,RFn,2,3,3,Y,0,166,0,0,0,NaN,NaN,0,7,2006,WD,Normal,11.900912042974875,9.409355151711798,2.5,5.65861075600948
831,20,RL,4.394449154672439,9.38437770918244,NaN,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,3,CBlock,3,No,Rec,1040,Unf,0,352,GasA,3,Y,FuseA,0,0,1,0,1,3,1,Typ,2,4,Attchd,RFn,2,3,3,Y,0,0,0,0,192,NaN,NaN,0,6,2008,WD,Normal,12.019749091416921,9.723463354790857,2.5,5.4510384535657
832,160,FV,3.4339872044851463,8.064950891749143,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,5,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,PConc,3,No,Unf,0,Unf,0,600,GasA,5,Y,SBrkr,600,80,0,0,1,2,1,Typ,0,4,Detchd,RFn,2,3,3,Y,0,166,0,0,0,NaN,NaN,0,6,2006,WD,Normal,11.92504173829169,9.39607277189222,2.5,5.638354669333745
833,60,RL,3.8066624897703196,9.164191715950203,NaN,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,3,PConc,3,No,GLQ,483,Unf,0,458,GasA,5,Y,SBrkr,888,0,1,0,1,3,1,Typ,1,3,Attchd,RFn,2,3,3,Y,192,39,0,0,0,NaN,NaN,0,1,2010,WD,Normal,12.37581963951765,9.872564319882619,3.5,5.569434422125123
834,20,RL,4.61512051684126,9.210840247017833,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,3,CBlock,3,No,Rec,196,BLQ,345,975,GasA,3,Y,SBrkr,0,0,0,0,1,3,1,Typ,0,4,Attchd,RFn,2,3,3,Y,0,0,0,0,152,NaN,NaN,0,2,2009,WD,Normal,12.025755079404917,9.808792183696804,1.5,5.536021069193576
835,20,RL,4.330733340286331,8.971575439759016,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,3,CBlock,3,No,Rec,572,Unf,0,572,GasA,4,Y,SBrkr,0,0,1,0,0,3,1,Typ,0,4,Attchd,Unf,2,3,3,Y,0,0,0,0,0,GdWo,NaN,0,9,2008,WD,Normal,11.849047640327147,9.344958673700944,2.0,5.255757752129241
836,20,RL,4.110873864173311,9.169622538697624,NaN,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,7,1995,Gable,CompShg,VinylSd,HdBoard,None,0.0,3,CBlock,3,No,BLQ,442,Unf,0,625,GasA,3,Y,SBrkr,0,0,0,0,0,2,1,Min2,0,4,Attchd,Unf,2,3,3,Y,290,0,0,0,0,NaN,NaN,0,2,2010,WD,Normal,11.759793355371237,9.052164937010307,2.0,5.590053709327858
837,30,RM,4.51085950651685,8.999742789830492,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,1973,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,BrkTil,3,No,Rec,338,Unf,0,1221,GasA,4,Y,SBrkr,0,0,1,0,0,2,1,Min2,0,4,Detchd,Unf,2,3,3,Y,0,116,230,0,0,GdWo,NaN,0,6,2007,COD,Normal,11.941462360646149,9.654449103676551,2.0,5.745564008671156
838,160,RM,3.091042453358316,7.427144133408616,NaN,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,3,CBlock,3,No,BLQ,330,Unf,0,153,GasA,3,Y,SBrkr,504,0,1,0,1,2,1,Typ,0,4,Detchd,Unf,1,3,3,Y,0,0,0,0,0,NaN,NaN,0,11,2008,WD,Normal,11.51293546492023,9.084890521258767,2.5,5.290285194850773
839,20,RL,4.330733340286331,9.161780181360806,NaN,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,No,Unf,0,Unf,0,1099,GasA,5,Y,SBrkr,0,0,0,0,1,3,1,Typ,0,4,Attchd,Unf,1,3,3,Y,278,0,0,0,0,NaN,NaN,0,6,2008,WD,Normal,11.87757552297847,9.3048320350689,1.5,5.2158411447237985
840,50,RL,4.2626798770413155,9.373139262281274,NaN,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,No,BLQ,352,Unf,0,416,GasA,5,Y,SBrkr,432,0,0,0,0,3,1,Typ,0,4,Detchd,Unf,1,3,3,Y,0,0,0,0,0,NaN,NaN,0,5,2008,WD,Normal,11.779136168550774,9.194312610898985,1.0,5.303304908059076
841,70,RH,4.248495242049359,9.405578154036684,NaN,IR1,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,8,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,No,BLQ,156,Unf,0,516,GasA,3,N,SBrkr,672,0,0,0,0,4,1,Typ,0,4,Detchd,Unf,1,3,3,P,0,0,254,0,0,NaN,NaN,0,3,2008,WD,Normal,11.849404844423074,9.46691869937663,2.0,5.359949883628696
842,70,RM,4.110873864173311,9.25349564229011,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,PConc,3,No,Unf,0,Unf,0,650,GasA,4,Y,SBrkr,581,0,0,0,0,3,1,Typ,1,1,Detchd,Unf,2,4,3,P,70,78,68,0,0,NaN,NaN,0,6,2008,WD,Normal,11.967187086434018,9.300729371703863,2.0,5.264631308893231
843,80,RL,4.418840607796598,9.107310471656639,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,7,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,3,CBlock,3,Gd,Rec,312,ALQ,539,276,GasA,3,Y,SBrkr,0,0,1,0,1,3,1,Typ,0,4,Attchd,RFn,2,4,4,Y,0,129,0,0,0,GdPrv,NaN,0,5,2008,WD,Normal,12.071975378543236,9.529012261114708,2.5,5.273853894369663
844,90,RL,4.394449154672439,8.987321812850125,NaN,Reg,Lvl,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,4,1961,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,CBlock,3,No,Unf,0,Unf,0,1800,GasA,5,N,SBrkr,0,0,0,0,0,6,2,Typ,0,4,Attchd,Unf,0,3,3,Y,0,0,0,0,0,NaN,NaN,0,7,2007,WD,Normal,11.856522261533737,9.798182590890704,2.0,5.198497031265826
845,50,RM,4.61512051684126,9.446676517076376,Grvl,IR1,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,8,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,Mn,Unf,0,Unf,0,876,GasA,4,Y,SBrkr,540,0,0,0,1,4,1,Typ,1,4,Detchd,Unf,3,3,3,Y,418,0,194,0,0,NaN,NaN,0,6,2008,WD,Normal,11.944064817531656,9.346705246496699,1.5,5.314612449034539
